gene_id	WT_sIM_rep4	WT_sFM_rep3
gene:Solyc02g022870.4	2997.0	2506.0
gene:Solyc02g022890.3	24.0	8.0
gene:Solyc02g022900.3	5.0	8.0
gene:Solyc02g022910.4	0.0	0.0
gene:Solyc02g022920.1	444.0	531.0
gene:Solyc02g022930.3	513.0	384.0
gene:Solyc02g023940.3	0.0	0.0
gene:Solyc02g023950.3	698.0	550.0
gene:Solyc02g023970.3	6870.0	5239.0
gene:Solyc02g023980.4	507.0	494.0
gene:Solyc02g023990.3	177.0	171.0
gene:Solyc02g024000.5	1111.0	950.0
gene:Solyc02g024010.1	4.0	3.0
gene:Solyc02g024020.3	366.0	293.0
gene:Solyc02g024040.1	0.0	0.0
gene:Solyc02g024050.3	2446.0	2077.0
gene:Solyc02g024060.3	0.0	0.0
gene:Solyc02g024070.3	11875.0	8476.0
gene:Solyc02g026080.2	0.0	1.0
gene:Solyc02g026085.2	0.0	0.0
gene:Solyc02g027080.2	715.0	695.0
gene:Solyc02g030080.5	4415.0	3978.0
gene:Solyc02g030090.1	0.0	0.0
gene:Solyc02g030100.4	186.0	123.0
gene:Solyc02g030110.2	577.0	416.0
gene:Solyc02g030120.3	203.0	136.0
gene:Solyc02g030130.4	1520.0	1296.0
gene:Solyc02g030135.1	0.0	0.0
gene:Solyc02g030137.2	0.0	0.0
gene:Solyc02g030170.4	17897.0	16340.0
gene:Solyc02g030190.1	0.0	0.0
gene:Solyc02g030200.1	0.0	0.0
gene:Solyc02g030210.5	660.0	584.0
gene:Solyc02g030220.1	1.0	0.0
gene:Solyc02g030225.1	212.0	230.0
gene:Solyc02g030240.1	0.0	0.0
gene:Solyc02g030243.1	851.0	649.0
gene:Solyc02g030247.1	0.0	0.0
gene:Solyc02g030260.2	2.0	3.0
gene:Solyc02g030270.1	0.0	0.0
gene:Solyc02g030290.1	0.0	0.0
gene:Solyc02g030300.3	13.0	17.0
gene:Solyc02g030310.1	0.0	0.0
gene:Solyc02g030317.1	0.0	0.0
gene:Solyc02g030330.1	0.0	0.0
gene:Solyc02g030340.1	0.0	0.0
gene:Solyc02g030350.1	0.0	0.0
gene:Solyc02g030360.3	0.0	0.0
gene:Solyc02g030375.1	0.0	0.0
gene:Solyc02g030380.4	0.0	0.0
gene:Solyc02g030383.2	0.0	0.0
gene:Solyc02g030420.1	0.0	0.0
gene:Solyc02g030430.1	0.0	0.0
gene:Solyc02g030450.3	783.0	749.0
gene:Solyc02g030460.2	2751.0	2397.0
gene:Solyc02g030461.2	0.0	0.0
gene:Solyc02g030462.1	0.0	0.0
gene:Solyc02g030468.1	0.0	0.0
gene:Solyc02g030480.4	538.0	484.0
gene:Solyc02g030490.3	0.0	0.0
gene:Solyc02g030500.1	0.0	0.0
gene:Solyc02g030510.1	0.0	0.0
gene:Solyc02g030520.1	0.0	0.0
gene:Solyc02g030523.1	0.0	0.0
gene:Solyc02g030525.1	0.0	0.0
gene:Solyc02g030527.1	0.0	0.0
gene:Solyc02g030530.1	0.0	0.0
gene:Solyc02g030550.1	0.0	0.0
gene:Solyc02g030560.1	0.0	0.0
gene:Solyc02g030565.1	0.0	0.0
gene:Solyc02g030580.1	0.0	0.0
gene:Solyc02g030590.1	0.0	0.0
gene:Solyc02g030600.3	0.0	0.0
gene:Solyc02g030610.4	0.0	0.0
gene:Solyc02g030620.1	0.0	0.0
gene:Solyc02g030625.2	0.0	0.0
gene:Solyc02g030630.3	0.0	0.0
gene:Solyc02g030637.2	1.0	0.0
gene:Solyc02g030650.1	0.0	0.0
gene:Solyc02g030660.3	0.0	0.0
gene:Solyc02g031680.1	0.0	0.0
gene:Solyc02g031700.3	0.0	0.0
gene:Solyc02g031710.3	240.0	319.0
gene:Solyc02g031730.1	0.0	0.0
gene:Solyc02g031740.3	0.0	0.0
gene:Solyc02g031750.3	0.0	0.0
gene:Solyc02g031755.1	0.0	0.0
gene:Solyc02g031770.5	421.0	390.0
gene:Solyc02g031780.1	0.0	1.0
gene:Solyc02g031790.4	26.0	20.0
gene:Solyc02g031800.1	0.0	0.0
gene:Solyc02g031810.1	0.0	0.0
gene:Solyc02g031830.1	500.0	428.0
gene:Solyc02g031840.3	795.0	759.0
gene:Solyc02g031850.1	40.68	30.69
gene:Solyc02g031860.3	6579.04	5629.24
gene:Solyc02g031890.3	0.0	0.0
gene:Solyc02g031900.3	69.32	52.31
gene:Solyc02g031910.2	5403.96	4917.76
gene:Solyc02g031920.4	4.0	32.0
gene:Solyc02g031930.2	0.0	0.0
gene:Solyc02g031940.3	0.0	0.0
gene:Solyc02g031950.3	0.0	2.0
gene:Solyc02g031960.3	0.0	0.0
gene:Solyc02g031970.1	1085.0	936.0
gene:Solyc02g031980.3	147.0	115.0
gene:Solyc02g031990.1	12.0	12.0
gene:Solyc02g032000.1	0.0	0.0
gene:Solyc02g032010.1	0.0	0.0
gene:Solyc02g032020.3	0.0	0.0
gene:Solyc02g032030.1	4.0	4.0
gene:Solyc02g032040.1	0.0	0.0
gene:Solyc02g032050.1	0.0	0.0
gene:Solyc02g032060.1	0.0	0.0
gene:Solyc02g032090.1	0.0	0.0
gene:Solyc02g032100.4	110.0	39.0
gene:Solyc02g032120.3	1644.0	1471.0
gene:Solyc02g032130.1	0.0	0.0
gene:Solyc02g032140.4	0.0	0.0
gene:Solyc02g032150.1	0.0	0.0
gene:Solyc02g032155.2	0.0	0.0
gene:Solyc02g032160.1	0.0	0.0
gene:Solyc02g032173.2	0.0	0.0
gene:Solyc02g032180.3	0.0	0.0
gene:Solyc02g032185.1	5.0	2.0
gene:Solyc02g032190.1	0.0	0.0
gene:Solyc02g032200.4	674.0	567.0
gene:Solyc02g032210.1	7.0	5.0
gene:Solyc02g032220.1	0.0	0.0
gene:Solyc02g032230.1	0.0	0.0
gene:Solyc02g032235.2	0.0	0.0
gene:Solyc02g032240.1	0.0	0.0
gene:Solyc02g032250.1	0.0	0.0
gene:Solyc02g032260.1	0.0	0.0
gene:Solyc02g032270.1	0.0	0.0
gene:Solyc02g032290.1	0.0	0.0
gene:Solyc02g032300.3	825.0	716.0
gene:Solyc02g032310.1	0.0	0.0
gene:Solyc02g032320.1	0.0	0.0
gene:Solyc02g032330.3	1830.0	1596.0
gene:Solyc02g032350.1	0.0	0.0
gene:Solyc02g032380.3	43.11	81.26
gene:Solyc02g032420.1	1.0	3.0
gene:Solyc02g032450.3	1165.03	947.24
gene:Solyc02g032480.4	1463.86	1230.51
gene:Solyc02g032490.3	104.0	87.0
gene:Solyc02g032510.3	2241.0	1827.0
gene:Solyc02g032520.1	0.0	0.0
gene:Solyc02g032530.3	0.0	0.0
gene:Solyc02g032550.3	7.0	4.0
gene:Solyc02g032553.2	0.0	0.0
gene:Solyc02g032555.2	0.0	0.0
gene:Solyc02g032560.3	0.0	0.0
gene:Solyc02g032570.1	0.0	0.0
gene:Solyc02g032585.2	0.0	0.0
gene:Solyc02g032590.1	0.0	0.0
gene:Solyc02g032600.1	0.0	0.0
gene:Solyc02g032620.1	0.0	0.0
gene:Solyc02g032630.2	0.0	0.0
gene:Solyc02g032650.3	0.0	0.0
gene:Solyc02g032660.3	1.0	4.0
gene:Solyc02g032670.1	0.0	0.0
gene:Solyc02g032680.2	0.0	0.0
gene:Solyc02g032685.2	0.0	0.0
gene:Solyc02g032690.1	0.0	0.0
gene:Solyc02g032695.2	0.0	0.0
gene:Solyc02g032710.2	0.0	0.0
gene:Solyc02g032720.3	0.0	0.0
gene:Solyc02g032730.1	0.0	0.0
gene:Solyc02g032740.1	0.0	0.0
gene:Solyc02g032760.1	0.0	0.0
gene:Solyc02g032770.1	0.0	0.0
gene:Solyc02g032800.1	77.0	67.0
gene:Solyc02g032810.1	0.0	0.0
gene:Solyc02g032820.3	15.0	8.0
gene:Solyc02g032840.1	0.0	0.0
gene:Solyc02g032845.1	0.0	0.0
gene:Solyc02g032850.3	653.0	537.0
gene:Solyc02g032860.3	288.0	153.0
gene:Solyc02g032870.5	3067.0	2542.0
gene:Solyc02g032875.2	0.0	0.0
gene:Solyc02g032877.2	0.0	0.0
gene:Solyc02g032910.3	3.0	5.0
gene:Solyc02g032930.3	1120.1	947.98
gene:Solyc02g032940.5	21.9	24.02
gene:Solyc02g032950.3	7.0	8.0
gene:Solyc02g032960.3	4587.0	4158.0
gene:Solyc02g032970.4	1418.0	1253.0
gene:Solyc02g032980.1	0.0	0.0
gene:Solyc02g032990.1	0.0	0.0
gene:Solyc02g033000.2	0.0	0.0
gene:Solyc02g033010.2	0.0	0.0
gene:Solyc02g033020.1	0.0	0.0
gene:Solyc02g033030.3	13.0	11.0
gene:Solyc02g033040.3	32.0	17.0
gene:Solyc02g033050.3	1.0	0.0
gene:Solyc02g033060.3	140.0	125.0
gene:Solyc02g033070.1	0.0	2.0
gene:Solyc02g033080.2	0.0	0.0
gene:Solyc02g033090.1	0.0	0.0
gene:Solyc02g033100.3	0.0	0.0
gene:Solyc02g033110.4	0.0	0.0
gene:Solyc02g033115.2	0.0	0.0
gene:Solyc02g033120.4	0.0	0.0
gene:Solyc02g036130.3	0.0	0.0
gene:Solyc02g036140.1	0.0	0.0
gene:Solyc02g036160.1	0.0	0.0
gene:Solyc02g036170.3	0.0	0.0
gene:Solyc02g036180.1	0.0	0.0
gene:Solyc02g036185.1	0.0	0.0
gene:Solyc02g036190.1	0.0	0.0
gene:Solyc02g036200.1	0.0	0.0
gene:Solyc02g036210.1	0.0	0.0
gene:Solyc02g036215.1	0.0	0.0
gene:Solyc02g036220.1	0.0	0.0
gene:Solyc02g036230.3	0.0	0.0
gene:Solyc02g036240.1	0.0	0.0
gene:Solyc02g036250.1	0.0	0.0
gene:Solyc02g036260.5	1.0	10.0
gene:Solyc02g036270.4	287.0	270.0
gene:Solyc02g036280.3	328.0	288.0
gene:Solyc02g036290.4	40.0	30.0
gene:Solyc02g036300.3	7.0	7.0
gene:Solyc02g036310.4	13.0	8.0
gene:Solyc02g036330.3	1318.0	1241.0
gene:Solyc02g036350.3	454.0	407.0
gene:Solyc02g036360.1	1102.0	886.0
gene:Solyc02g036370.3	378.0	420.0
gene:Solyc02g036380.3	542.0	436.0
gene:Solyc02g036390.1	3.0	0.0
gene:Solyc02g036420.2	0.0	0.0
gene:Solyc02g036430.2	2.0	3.0
gene:Solyc02g036440.3	1.0	1.0
gene:Solyc02g036450.3	1344.0	1100.0
gene:Solyc02g036460.3	535.04	559.98
gene:Solyc02g036470.5	612.96	701.02
gene:Solyc02g036480.1	0.0	0.0
gene:Solyc02g037490.1	115.0	134.0
gene:Solyc02g037500.1	0.0	0.0
gene:Solyc02g037510.3	1027.0	914.0
gene:Solyc02g037530.3	2275.0	2216.0
gene:Solyc02g037540.3	0.0	0.0
gene:Solyc02g037550.3	15.0	2.0
gene:Solyc02g037555.1	11.0	4.0
gene:Solyc02g037590.3	12.0	14.0
gene:Solyc02g038640.3	2.0	0.0
gene:Solyc02g038650.1	0.0	0.0
gene:Solyc02g038660.3	1.0	0.0
gene:Solyc02g038670.3	1.0	4.0
gene:Solyc02g038680.1	25.0	18.0
gene:Solyc02g038690.1	897.0	630.0
gene:Solyc02g038700.3	0.0	0.0
gene:Solyc02g038720.2	0.0	0.0
gene:Solyc02g038727.1	1.0	5.0
gene:Solyc02g038740.4	572.0	637.0
gene:Solyc02g038750.3	1548.0	1283.0
gene:Solyc02g038760.5	1263.0	997.0
gene:Solyc02g038770.1	0.0	0.0
gene:Solyc02g038790.3	0.0	0.0
gene:Solyc02g038800.1	200.0	160.0
gene:Solyc02g038802.1	0.0	0.0
gene:Solyc02g038803.2	5360.0	4296.0
gene:Solyc02g038804.2	2741.0	2176.0
gene:Solyc02g038805.1	60.0	96.0
gene:Solyc02g038806.1	487.0	397.0
gene:Solyc02g038807.1	57.0	49.0
gene:Solyc02g038808.1	0.0	0.0
gene:Solyc02g038809.1	2.0	5.0
gene:Solyc02g038811.1	31.0	27.0
gene:Solyc02g038812.1	1022.0	830.0
gene:Solyc02g038813.1	413.0	338.0
gene:Solyc02g038814.1	500.0	417.0
gene:Solyc02g038815.1	228.0	238.0
gene:Solyc02g038816.1	3682.0	3158.0
gene:Solyc02g038817.1	491.0	399.0
gene:Solyc02g038818.1	0.0	0.0
gene:Solyc02g038819.1	820.0	647.0
gene:Solyc02g038820.2	6.0	2.0
gene:Solyc02g038825.1	0.0	0.0
gene:Solyc02g043810.4	6.0	10.0
gene:Solyc02g043813.1	0.0	0.0
gene:Solyc02g043817.1	0.0	0.0
gene:Solyc02g043860.3	3199.0	2734.0
gene:Solyc02g043875.2	0.0	0.0
gene:Solyc02g043880.1	0.0	0.0
gene:Solyc02g043885.2	0.0	0.0
gene:Solyc02g043900.1	0.0	0.0
gene:Solyc02g043940.1	0.0	0.0
gene:Solyc02g043950.1	0.0	0.0
gene:Solyc02g043960.1	0.0	0.0
gene:Solyc02g043963.2	0.0	0.0
gene:Solyc02g043965.1	0.0	0.0
gene:Solyc02g043970.1	0.0	0.0
gene:Solyc02g043980.1	0.0	0.0
gene:Solyc02g043990.1	0.0	0.0
gene:Solyc02g044000.3	0.0	0.0
gene:Solyc02g044005.1	0.0	0.0
gene:Solyc02g044010.3	0.0	0.0
gene:Solyc02g044020.4	0.0	0.0
gene:Solyc02g044030.1	0.0	0.0
gene:Solyc02g044040.3	0.0	0.0
gene:Solyc02g044050.1	0.0	0.0
gene:Solyc02g049070.5	1462.0	1239.0
gene:Solyc02g049080.1	9.0	8.0
gene:Solyc02g049090.1	0.0	0.0
gene:Solyc02g049100.1	0.0	0.0
gene:Solyc02g049108.1	216.0	182.0
gene:Solyc02g050170.1	0.0	1.0
gene:Solyc02g050180.5	173.0	172.0
gene:Solyc02g050195.1	0.0	0.0
gene:Solyc02g050200.2	977.0	823.0
gene:Solyc02g050210.2	620.0	512.0
gene:Solyc02g050240.5	5075.75	4439.71
gene:Solyc02g050260.2	479.25	383.29
gene:Solyc02g050265.1	0.0	0.0
gene:Solyc02g050267.1	3.0	3.0
gene:Solyc02g050280.4	2946.0	2693.0
gene:Solyc02g050290.1	0.0	0.0
gene:Solyc02g050300.1	0.0	0.0
gene:Solyc02g050330.1	0.0	0.0
gene:Solyc02g055440.4	41.0	47.0
gene:Solyc02g055460.3	795.0	567.0
gene:Solyc02g055470.3	126.0	102.0
gene:Solyc02g055500.1	0.0	0.0
gene:Solyc02g055505.2	0.0	0.0
gene:Solyc02g055510.2	0.0	0.0
gene:Solyc02g055520.2	0.0	0.0
gene:Solyc02g055530.5	0.0	0.0
gene:Solyc02g055533.1	0.0	0.0
gene:Solyc02g055537.2	0.0	1.0
gene:Solyc02g055540.1	0.0	1.0
gene:Solyc02g055550.3	315.0	235.0
gene:Solyc02g055560.1	0.0	0.0
gene:Solyc02g060560.1	0.0	0.0
gene:Solyc02g060570.1	0.0	0.0
gene:Solyc02g060580.3	0.0	0.0
gene:Solyc02g060585.1	0.0	0.0
gene:Solyc02g060590.2	0.0	0.0
gene:Solyc02g060595.1	0.0	0.0
gene:Solyc02g060600.1	0.0	0.0
gene:Solyc02g060605.1	0.0	0.0
gene:Solyc02g061600.1	0.0	0.0
gene:Solyc02g061610.1	0.0	0.0
gene:Solyc02g061620.2	0.0	0.0
gene:Solyc02g061630.1	0.0	0.0
gene:Solyc02g061640.2	0.0	0.0
gene:Solyc02g061650.3	0.0	0.0
gene:Solyc02g061660.1	0.0	0.0
gene:Solyc02g061665.1	0.0	0.0
gene:Solyc02g061670.1	0.0	0.0
gene:Solyc02g061680.3	0.0	0.0
gene:Solyc02g061690.2	0.0	0.0
gene:Solyc02g061700.1	0.0	0.0
gene:Solyc02g061710.3	0.0	0.0
gene:Solyc02g061720.3	0.0	0.0
gene:Solyc02g061730.3	1.0	2.0
gene:Solyc02g061740.4	0.0	0.0
gene:Solyc02g061750.1	0.0	0.0
gene:Solyc02g061760.4	1407.0	1395.0
gene:Solyc02g061770.5	4.0	5.0
gene:Solyc02g061780.3	0.0	0.0
gene:Solyc02g061790.5	1852.0	1551.0
gene:Solyc02g061800.2	0.0	0.0
gene:Solyc02g061810.3	351.0	361.0
gene:Solyc02g061820.4	552.0	562.0
gene:Solyc02g061825.1	0.0	2.0
gene:Solyc02g061840.3	2235.0	2046.0
gene:Solyc02g061850.4	51.0	40.0
gene:Solyc02g061860.1	0.0	0.0
gene:Solyc02g061870.1	0.0	0.0
gene:Solyc02g061880.1	0.0	0.0
gene:Solyc02g061890.1	0.0	0.0
gene:Solyc02g061900.1	1.0	1.0
gene:Solyc02g061910.1	8.0	3.0
gene:Solyc02g061940.5	394.0	282.0
gene:Solyc02g061950.4	169.0	148.0
gene:Solyc02g061960.3	3263.0	2714.0
gene:Solyc02g061980.3	2592.0	2145.0
gene:Solyc02g062000.5	707.0	644.0
gene:Solyc02g062010.1	2.0	2.0
gene:Solyc02g062015.1	0.0	1.0
gene:Solyc02g062020.3	2426.0	1826.0
gene:Solyc02g062030.1	1.0	2.0
gene:Solyc02g062040.3	237.0	189.0
gene:Solyc02g062050.3	1.0	1.0
gene:Solyc02g062060.1	0.0	0.0
gene:Solyc02g062070.2	0.0	0.0
gene:Solyc02g062080.1	0.0	0.0
gene:Solyc02g062090.1	0.0	0.0
gene:Solyc02g062100.5	910.0	746.0
gene:Solyc02g062110.4	1341.0	1160.0
gene:Solyc02g062120.3	3.0	3.0
gene:Solyc02g062130.5	52.0	39.0
gene:Solyc02g062140.2	91.0	66.0
gene:Solyc02g062150.3	0.0	0.0
gene:Solyc02g062160.1	0.0	1.0
gene:Solyc02g062170.3	2840.0	2352.0
gene:Solyc02g062180.3	367.0	320.0
gene:Solyc02g062190.2	0.0	0.0
gene:Solyc02g062200.1	0.0	0.0
gene:Solyc02g062210.4	0.0	0.0
gene:Solyc02g062220.2	0.0	0.0
gene:Solyc02g062230.1	4.0	2.0
gene:Solyc02g062240.3	2225.0	1732.0
gene:Solyc02g062250.3	1795.0	1572.0
gene:Solyc02g062255.1	0.0	0.0
gene:Solyc02g062290.2	5528.0	4637.0
gene:Solyc02g062300.3	0.0	0.0
gene:Solyc02g062310.1	0.0	0.0
gene:Solyc02g062313.1	0.0	0.0
gene:Solyc02g062317.1	0.0	0.0
gene:Solyc02g062320.3	5.0	10.0
gene:Solyc02g062330.3	123.0	99.0
gene:Solyc02g062340.3	54.0	22.0
gene:Solyc02g062350.3	1063.0	876.0
gene:Solyc02g062370.4	1564.0	1468.0
gene:Solyc02g062380.3	466.0	343.0
gene:Solyc02g062390.3	9.0	2.0
gene:Solyc02g062400.3	12.0	4.0
gene:Solyc02g062410.2	0.0	0.0
gene:Solyc02g062420.4	517.0	434.0
gene:Solyc02g062430.3	387.0	322.0
gene:Solyc02g062435.2	0.0	0.0
gene:Solyc02g062460.4	2019.0	1480.0
gene:Solyc02g062490.4	9.0	14.0
gene:Solyc02g062500.3	178.0	216.0
gene:Solyc02g062510.3	209.0	156.0
gene:Solyc02g062520.3	407.0	353.0
gene:Solyc02g062530.3	1478.0	1269.0
gene:Solyc02g062540.3	963.0	792.0
gene:Solyc02g062550.3	27.0	30.0
gene:Solyc02g062560.3	2494.0	2051.0
gene:Solyc02g062570.4	198.0	162.0
gene:Solyc02g062580.3	134.0	115.0
gene:Solyc02g062590.3	0.0	0.0
gene:Solyc02g062600.3	1852.0	1586.0
gene:Solyc02g062610.3	458.0	402.0
gene:Solyc02g062620.3	3593.0	3089.0
gene:Solyc02g062630.1	56.0	43.0
gene:Solyc02g062640.4	313.45	247.53
gene:Solyc02g062650.3	0.0	0.0
gene:Solyc02g062660.3	187.55	172.47
gene:Solyc02g062670.3	599.0	551.0
gene:Solyc02g062680.3	1063.0	779.0
gene:Solyc02g062690.3	13.0	6.0
gene:Solyc02g062700.3	2205.0	1589.0
gene:Solyc02g062710.1	0.0	0.0
gene:Solyc02g062740.3	2603.0	2334.0
gene:Solyc02g062750.4	5.0	3.0
gene:Solyc02g062760.5	393.0	229.0
gene:Solyc02g062770.2	0.0	0.0
gene:Solyc02g062780.4	9613.0	8001.0
gene:Solyc02g062790.3	31.0	23.0
gene:Solyc02g062800.2	391.0	322.0
gene:Solyc02g062810.4	1699.0	1501.0
gene:Solyc02g062815.1	0.0	0.0
gene:Solyc02g062830.2	0.0	0.0
gene:Solyc02g062840.1	0.0	0.0
gene:Solyc02g062850.4	0.0	0.0
gene:Solyc02g062860.3	3.0	2.0
gene:Solyc02g062870.3	0.0	0.0
gene:Solyc02g062880.1	0.0	0.0
gene:Solyc02g062890.3	6.0	1.0
gene:Solyc02g062910.3	1102.0	898.0
gene:Solyc02g062920.3	5436.0	4539.0
gene:Solyc02g062940.3	1339.0	1166.0
gene:Solyc02g062950.3	580.0	534.0
gene:Solyc02g062957.2	0.0	0.0
gene:Solyc02g062960.4	4.0	2.0
gene:Solyc02g062970.3	3017.0	2780.0
gene:Solyc02g062990.1	0.0	0.0
gene:Solyc02g063000.5	0.0	0.0
gene:Solyc02g063010.3	1793.0	1625.0
gene:Solyc02g063020.4	5.0	3.0
gene:Solyc02g063030.4	348.0	92.0
gene:Solyc02g063050.3	1403.0	1154.0
gene:Solyc02g063060.4	5659.0	5056.0
gene:Solyc02g063070.3	10066.0	8378.0
gene:Solyc02g063075.1	464.0	451.0
gene:Solyc02g063080.1	0.0	0.0
gene:Solyc02g063085.1	1664.0	1279.0
gene:Solyc02g063090.3	5776.0	4474.0
gene:Solyc02g063110.1	0.0	0.0
gene:Solyc02g063120.1	0.0	0.0
gene:Solyc02g063130.4	7837.0	6736.0
gene:Solyc02g063133.1	0.0	0.0
gene:Solyc02g063140.4	255.0	248.0
gene:Solyc02g063150.3	367.0	289.0
gene:Solyc02g063160.5	201.0	187.0
gene:Solyc02g063170.3	7.27	17.26
gene:Solyc02g063180.4	47.28	37.97
gene:Solyc02g063190.3	200.46	162.77
gene:Solyc02g063200.3	1.0	2.0
gene:Solyc02g063210.1	2.0	0.0
gene:Solyc02g063220.3	250.0	196.0
gene:Solyc02g063230.1	3.0	2.0
gene:Solyc02g063240.4	782.0	688.0
gene:Solyc02g063250.3	0.0	0.0
gene:Solyc02g063260.4	37.0	39.0
gene:Solyc02g063270.4	114.0	77.0
gene:Solyc02g063280.4	1138.0	914.0
gene:Solyc02g063290.3	158.0	139.0
gene:Solyc02g063300.3	202.0	204.0
gene:Solyc02g063310.2	0.0	0.0
gene:Solyc02g063325.2	0.0	0.0
gene:Solyc02g063330.3	311.0	197.0
gene:Solyc02g063340.1	0.0	0.0
gene:Solyc02g063350.1	2.0	4.0
gene:Solyc02g063355.1	13.0	12.0
gene:Solyc02g063370.2	1.0	0.0
gene:Solyc02g063373.1	0.5	0.0
gene:Solyc02g063377.1	0.5	0.0
gene:Solyc02g063380.1	18.0	14.0
gene:Solyc02g063390.5	309.0	311.0
gene:Solyc02g063400.4	12.0	19.0
gene:Solyc02g063410.3	63.0	55.0
gene:Solyc02g063420.3	13.0	15.0
gene:Solyc02g063440.3	40.0	30.0
gene:Solyc02g063450.4	5245.0	6548.0
gene:Solyc02g063455.2	0.0	0.0
gene:Solyc02g063460.1	69.0	75.0
gene:Solyc02g063470.1	0.0	0.0
gene:Solyc02g063480.2	4.0	3.0
gene:Solyc02g063490.3	768.0	626.0
gene:Solyc02g063510.1	0.0	0.0
gene:Solyc02g063520.4	17.0	23.0
gene:Solyc02g063523.1	1412.54	1462.44
gene:Solyc02g063527.2	109.33	35.12
gene:Solyc02g063540.4	0.0	0.0
gene:Solyc02g063543.1	0.0	0.0
gene:Solyc02g063544.2	0.0	0.0
gene:Solyc02g063547.1	115.13	63.44
gene:Solyc02g064560.1	0.0	0.0
gene:Solyc02g064570.2	0.0	0.0
gene:Solyc02g064580.3	1191.0	982.0
gene:Solyc02g064590.2	806.18	546.63
gene:Solyc02g064620.2	452.82	441.37
gene:Solyc02g064630.4	759.0	686.0
gene:Solyc02g064640.4	309.0	230.0
gene:Solyc02g064650.3	653.0	584.0
gene:Solyc02g064660.1	0.0	0.0
gene:Solyc02g064670.1	3388.0	2591.0
gene:Solyc02g064690.3	48.0	21.0
gene:Solyc02g064700.3	2760.0	2231.0
gene:Solyc02g064710.3	86.0	89.0
gene:Solyc02g064720.3	3.0	1.0
gene:Solyc02g064730.3	3418.0	3288.0
gene:Solyc02g064740.3	396.0	417.0
gene:Solyc02g064750.4	439.0	333.0
gene:Solyc02g064760.3	0.0	0.0
gene:Solyc02g064770.5	594.0	414.0
gene:Solyc02g064775.1	0.0	0.0
gene:Solyc02g064780.1	0.0	0.0
gene:Solyc02g064790.1	0.0	0.0
gene:Solyc02g064800.3	255.0	192.0
gene:Solyc02g064810.1	2.0	0.0
gene:Solyc02g064830.4	13.0	4.0
gene:Solyc02g064840.1	0.0	0.0
gene:Solyc02g064850.2	0.0	0.0
gene:Solyc02g064860.3	0.0	1.0
gene:Solyc02g064870.1	0.0	0.0
gene:Solyc02g064880.1	0.0	0.0
gene:Solyc02g064890.1	0.0	0.0
gene:Solyc02g064900.3	5.31	3.0
gene:Solyc02g064910.3	1.69	0.0
gene:Solyc02g064920.1	0.0	0.0
gene:Solyc02g064930.1	0.0	0.0
gene:Solyc02g064940.1	192.0	94.0
gene:Solyc02g064945.1	0.0	1.0
gene:Solyc02g064950.3	616.0	578.0
gene:Solyc02g064960.3	163.0	15.0
gene:Solyc02g064970.5	0.0	0.0
gene:Solyc02g064980.1	0.0	6.0
gene:Solyc02g064990.3	235.0	203.0
gene:Solyc02g065000.1	0.0	0.0
gene:Solyc02g065010.1	1.0	0.0
gene:Solyc02g065020.2	195.0	195.0
gene:Solyc02g065030.1	189.0	226.0
gene:Solyc02g065040.1	0.0	0.0
gene:Solyc02g065050.1	193.0	148.0
gene:Solyc02g065060.3	2.0	0.0
gene:Solyc02g065070.3	648.0	587.0
gene:Solyc02g065080.4	389.0	311.0
gene:Solyc02g065090.5	14.0	14.0
gene:Solyc02g065100.1	0.0	0.0
gene:Solyc02g065110.3	731.0	635.0
gene:Solyc02g065112.1	0.0	0.0
gene:Solyc02g065114.1	0.0	0.0
gene:Solyc02g065116.1	0.0	0.0
gene:Solyc02g065118.1	1.0	1.0
gene:Solyc02g065140.1	0.0	0.0
gene:Solyc02g065150.2	0.0	0.0
gene:Solyc02g065160.2	23.0	36.0
gene:Solyc02g065170.3	619.0	506.0
gene:Solyc02g065180.3	334.0	286.0
gene:Solyc02g065190.3	0.0	0.0
gene:Solyc02g065210.4	2.0	0.0
gene:Solyc02g065230.3	1.0	1.0
gene:Solyc02g065240.3	74.0	54.0
gene:Solyc02g065250.2	0.0	0.0
gene:Solyc02g065253.2	0.0	0.0
gene:Solyc02g065260.4	0.0	0.0
gene:Solyc02g065270.1	0.0	0.0
gene:Solyc02g065280.3	21.0	41.0
gene:Solyc02g065290.1	42.0	70.0
gene:Solyc02g065300.1	11710.0	9353.0
gene:Solyc02g065310.1	4.0	8.0
gene:Solyc02g065320.2	0.0	0.0
gene:Solyc02g065330.1	1.0	1.0
gene:Solyc02g065340.3	73.0	211.0
gene:Solyc02g065350.3	1722.0	1580.0
gene:Solyc02g065360.4	653.0	602.0
gene:Solyc02g065370.3	2902.0	2270.0
gene:Solyc02g065380.3	1365.0	1114.0
gene:Solyc02g065400.3	2449.0	2174.0
gene:Solyc02g065410.3	191.0	204.0
gene:Solyc02g065420.3	63.0	78.0
gene:Solyc02g065430.1	23.0	23.0
gene:Solyc02g065440.3	0.0	0.0
gene:Solyc02g065470.1	152.0	126.0
gene:Solyc02g065480.2	37.0	8.0
gene:Solyc02g065490.4	4.0	1.0
gene:Solyc02g065500.4	3057.0	2504.0
gene:Solyc02g065510.1	259.57	192.59
gene:Solyc02g065520.1	0.0	0.0
gene:Solyc02g065530.5	349.43	277.41
gene:Solyc02g065540.3	217.0	157.0
gene:Solyc02g065550.4	555.0	613.0
